,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
125,ITA,Europe,Italy,2022-03-25,14153098.0,82648.0,72466.286,158436.0,182.0,142.0,239730.759,1399.924,1227.463,2683.651,3.083,2.405,1.09,447.0,7.571,9441.0,159.915,308.0,5.217,5186.0,87.843,198135632.0,503973.0,3344.607,8.507,467378.0,7.89,0.1544,6.5,tests performed,135746389.0,50763358.0,47772878.0,38718218.0,56136.0,47302.0,229.93,85.98,80.92,65.58,801.0,2369.0,0.004,43.66,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
126,ITA,Europe,Italy,2022-03-26,14229495.0,76397.0,72154.857,158582.0,146.0,139.286,241024.802,1294.043,1222.187,2686.125,2.473,2.359,1.07,452.0,7.656,9475.0,160.491,297.0,5.031,5261.0,89.113,198639817.0,504185.0,3353.118,8.511,471112.0,7.953,0.1528,6.5,tests performed,135799839.0,50766142.0,47780523.0,38761239.0,53450.0,46291.0,230.02,85.99,80.93,65.66,784.0,2297.0,0.004,43.66,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
127,ITA,Europe,Italy,2022-03-27,14304111.0,74616.0,71990.286,158700.0,118.0,144.0,242288.677,1263.875,1219.4,2688.123,1.999,2.439,1.06,464.0,7.859,9645.0,163.371,308.0,5.217,5306.0,89.875,199024140.0,384323.0,3359.606,6.488,473091.0,7.986,0.1519,6.6,tests performed,135812809.0,50766937.0,47782844.0,38771093.0,12970.0,45961.0,230.05,85.99,80.94,65.67,779.0,2283.0,0.004,43.66,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,180634.89,12.32,8.2,3059.665
128,ITA,Europe,Italy,2022-03-28,14364723.0,60612.0,71854.286,158782.0,82.0,142.429,243315.347,1026.67,1217.096,2689.512,1.389,2.413,1.05,487.0,8.249,9983.0,169.096,316.0,5.353,5335.0,90.366,199235675.0,211535.0,3363.176,3.571,472137.0,7.97,0.1516,6.6,tests performed,135857449.0,50768824.0,47788746.0,38807944.0,44640.0,44880.0,230.12,85.99,80.95,65.73,760.0,2190.0,0.004,43.66,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
129,ITA,Europe,Italy,2022-03-29,14396283.0,31560.0,71585.0,158877.0,95.0,139.0,243849.923,534.576,1212.535,2691.121,1.609,2.354,1.03,487.0,8.249,10227.0,173.229,315.0,5.336,5442.0,92.179,199896383.0,660708.0,3374.329,11.153,474824.0,8.015,0.1518,6.6,tests performed,135899378.0,50770803.0,47794308.0,38842332.0,41929.0,43650.0,230.19,86.0,80.96,65.79,739.0,2128.0,0.004,43.65,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
130,ITA,Europe,Italy,2022-03-30,14496579.0,100296.0,72069.571,159054.0,177.0,136.143,245548.776,1698.853,1220.743,2694.119,2.998,2.306,1.01,481.0,8.147,10352.0,175.346,310.0,5.251,5447.0,92.263,200421282.0,524899.0,3383.19,8.861,476418.0,8.042,0.1492,6.7,tests performed,135938130.0,50772744.0,47799641.0,38873810.0,38752.0,42785.0,230.26,86.0,80.96,65.85,725.0,2068.0,0.004,43.65,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
131,ITA,Europe,Italy,2022-03-31,14567990.0,71411.0,71077.143,159224.0,170.0,138.571,246758.364,1209.588,1203.933,2696.999,2.88,2.347,1.0,468.0,7.927,10366.0,175.583,315.0,5.336,5592.0,94.72,200908095.0,486813.0,3391.407,8.218,468062.0,7.901,0.1493,6.7,tests performed,135980631.0,50774729.0,47805279.0,38908688.0,42501.0,41483.0,230.33,86.0,80.97,65.91,703.0,1979.0,0.003,43.65,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
132,ITA,Europe,Italy,2022-04-01,14642354.0,74364.0,69893.714,159383.0,159.0,135.286,248017.971,1259.607,1183.887,2699.692,2.693,2.292,1.0,476.0,8.063,10457.0,177.125,313.0,5.302,5590.0,94.686,201422918.0,514823.0,3400.098,8.69,469612.0,7.927,0.149,6.7,tests performed,136012521.0,50776139.0,47809432.0,38935015.0,31890.0,38019.0,230.38,86.01,80.98,65.95,644.0,1826.0,0.003,36.46,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
133,ITA,Europe,Italy,2022-04-02,14719394.0,77040.0,69985.571,159537.0,154.0,136.429,249322.905,1304.934,1185.443,2702.301,2.609,2.311,0.99,493.0,8.351,10442.0,176.871,340.0,5.759,5520.0,93.5,201899959.0,477041.0,3408.15,8.053,465735.0,7.862,0.1493,6.7,tests performed,136042321.0,50777749.0,47813597.0,38959040.0,29800.0,34640.0,230.43,86.01,80.99,65.99,587.0,1658.0,0.003,36.46,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
134,ITA,Europe,Italy,2022-04-03,14790806.0,71412.0,69527.857,159666.0,129.0,138.0,250532.509,1209.605,1177.69,2704.486,2.185,2.337,0.98,489.0,8.283,10506.0,177.955,342.0,5.793,5436.0,92.077,202264141.0,364182.0,3414.298,6.148,462857.0,7.813,0.1485,6.7,tests performed,136048288.0,50778165.0,47814545.0,38963643.0,5967.0,33640.0,230.44,86.01,80.99,66.0,570.0,1604.0,0.003,36.46,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,181854.39,12.3,9.68,3080.3215
135,ITA,Europe,Italy,2022-04-04,14845815.0,55009.0,68727.429,159784.0,118.0,143.143,251464.273,931.764,1164.132,2706.484,1.999,2.425,0.98,483.0,8.181,10724.0,181.647,339.0,5.742,5360.0,90.79,203647359.0,1383218.0,3437.647,23.349,630241.0,10.639,0.109,9.2,tests performed,136075503.0,50779252.0,47818055.0,38986261.0,27215.0,31151.0,230.49,86.01,81.0,66.04,528.0,1490.0,0.003,36.46,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
136,ITA,Europe,Italy,2022-04-05,14877144.0,31329.0,68694.429,159909.0,125.0,147.429,251994.936,530.663,1163.573,2708.602,2.117,2.497,0.97,471.0,7.978,10717.0,181.529,350.0,5.928,5249.0,88.91,204235935.0,588576.0,3447.583,9.935,619936.0,10.465,0.1082,9.2,tests performed,136104521.0,50780537.0,47821620.0,39010430.0,29018.0,29306.0,230.54,86.01,81.0,66.08,496.0,1391.0,0.002,36.46,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
137,ITA,Europe,Italy,2022-04-06,14966058.0,88914.0,67068.429,160103.0,194.0,149.857,253500.997,1506.06,1136.032,2711.888,3.286,2.538,0.96,466.0,7.893,10630.0,180.055,351.0,5.945,5239.0,88.74,204697383.0,461448.0,3455.372,7.789,610872.0,10.312,0.1094,9.1,tests performed,136132733.0,50781897.0,47825510.0,39033393.0,28212.0,27800.0,230.59,86.02,81.01,66.12,471.0,1308.0,0.002,36.46,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
138,ITA,Europe,Italy,2022-04-07,15035943.0,69885.0,66850.429,160252.0,149.0,146.857,254684.737,1183.74,1132.339,2714.412,2.524,2.488,0.95,471.0,7.978,10549.0,178.683,370.0,6.267,5181.0,87.758,205167186.0,469803.0,3463.303,7.93,608442.0,10.271,0.1089,9.2,tests performed,136162287.0,50783265.0,47829283.0,39057806.0,29554.0,25951.0,230.64,86.02,81.02,66.16,440.0,1219.0,0.002,36.46,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
139,ITA,Europe,Italy,2022-04-08,15106066.0,70123.0,66244.571,160402.0,150.0,145.571,255872.508,1187.771,1122.077,2716.952,2.541,2.466,0.94,462.0,7.826,10564.0,178.937,375.0,6.352,5191.0,87.927,205609215.0,442029.0,3470.764,7.462,598042.0,10.095,0.1085,9.2,tests performed,136196144.0,50784799.0,47833701.0,39085716.0,33857.0,26232.0,230.69,86.02,81.02,66.2,444.0,1237.0,0.002,36.45,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
140,ITA,Europe,Italy,2022-04-09,15173707.0,67641.0,64901.857,160546.0,144.0,144.143,257018.238,1145.73,1099.333,2719.392,2.439,2.442,0.95,462.0,7.826,10485.0,177.599,345.0,5.844,5230.0,88.588,206047664.0,438449.0,3478.165,7.401,592529.0,10.002,0.1078,9.3,tests performed,136226426.0,50786343.0,47837711.0,39110444.0,30282.0,26301.0,230.75,86.02,81.03,66.25,445.0,1228.0,0.002,36.45,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
141,ITA,Europe,Italy,2022-04-10,15238128.0,64421.0,63903.143,160658.0,112.0,141.714,258109.426,1091.188,1082.417,2721.289,1.897,2.4,0.96,465.0,7.876,10503.0,177.904,342.0,5.793,5222.0,88.452,206399929.0,352265.0,3484.112,5.946,590827.0,9.973,0.1079,9.3,tests performed,136232309.0,50786751.0,47838481.0,39115149.0,5883.0,26289.0,230.76,86.02,81.03,66.25,445.0,1227.0,0.002,36.45,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,183257.1,12.29,11.37,3104.081
142,ITA,Europe,Italy,2022-04-11,15292048.0,53920.0,63747.571,160748.0,90.0,137.714,259022.744,913.318,1079.782,2722.813,1.524,2.333,0.96,466.0,7.893,10722.0,181.613,336.0,5.691,5189.0,87.893,206592711.0,192782.0,3487.366,3.254,420765.0,7.103,0.1506,6.6,tests performed,136260953.0,50788041.0,47842044.0,39138941.0,28644.0,26493.0,230.8,86.03,81.04,66.3,449.0,1256.0,0.002,36.45,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
143,ITA,Europe,Italy,2022-04-12,15320753.0,28705.0,63372.714,160863.0,115.0,136.286,259508.961,486.217,1073.432,2724.761,1.948,2.308,0.96,463.0,7.842,10670.0,180.733,332.0,5.624,5197.0,88.029,207155729.0,563018.0,3496.87,9.504,417113.0,7.041,0.1503,6.7,tests performed,136288739.0,50789288.0,47845189.0,39162335.0,27786.0,26317.0,230.85,86.03,81.04,66.33,446.0,1250.0,0.002,36.45,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
144,ITA,Europe,Italy,2022-04-13,15404809.0,84056.0,62678.714,161032.0,169.0,132.714,260932.734,1423.774,1061.677,2727.624,2.863,2.248,0.93,449.0,7.605,10615.0,179.801,323.0,5.471,5158.0,87.368,207575724.0,419995.0,3503.96,7.09,411192.0,6.941,0.1499,6.7,tests performed,136317999.0,50790674.0,47848507.0,39186894.0,29260.0,26467.0,230.9,86.03,81.05,66.38,448.0,1254.0,0.002,36.45,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
145,ITA,Europe,Italy,2022-04-14,15467395.0,62586.0,61636.0,161187.0,155.0,133.571,261992.841,1060.106,1044.015,2730.249,2.625,2.262,0.92,420.0,7.114,10495.0,177.768,293.0,4.963,5110.0,86.555,208014099.0,438375.0,3511.36,7.4,406702.0,6.865,0.15,6.7,tests performed,136354226.0,50792164.0,47851700.0,39218438.0,36227.0,27420.0,230.96,86.03,81.05,66.43,464.0,1271.0,0.002,36.45,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
146,ITA,Europe,Italy,2022-04-15,15533012.0,65617.0,60992.286,161336.0,149.0,133.429,263104.287,1111.447,1033.111,2732.773,2.524,2.26,0.92,419.0,7.097,10399.0,176.142,290.0,4.912,5051.0,85.556,208411581.0,397482.0,3518.069,6.71,400338.0,6.758,0.1504,6.6,tests performed,136386761.0,50793330.0,47854540.0,39246968.0,32535.0,27231.0,231.02,86.04,81.06,66.48,461.0,1219.0,0.002,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
147,ITA,Europe,Italy,2022-04-16,15595302.0,62290.0,60227.857,161469.0,133.0,131.857,264159.38,1055.093,1020.163,2735.026,2.253,2.233,0.93,411.0,6.962,10289.0,174.279,287.0,4.861,5032.0,85.234,208836063.0,424482.0,3525.235,7.165,398343.0,6.724,0.1512,6.6,tests performed,136405815.0,50794134.0,47856466.0,39263292.0,19054.0,25627.0,231.05,86.04,81.06,66.51,434.0,1113.0,0.002,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
148,ITA,Europe,Italy,2022-04-17,15659835.0,64533.0,60243.857,161602.0,133.0,134.857,265252.465,1093.085,1020.434,2737.278,2.253,2.284,0.93,403.0,6.826,10161.0,172.111,281.0,4.76,5025.0,85.115,209170287.0,334224.0,3530.876,5.642,395765.0,6.681,0.1516,6.6,tests performed,136406330.0,50794173.0,47856524.0,39263710.0,515.0,24860.0,231.05,86.04,81.06,66.51,421.0,1060.0,0.002,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,184686.8,12.28,11.8,3128.2979
149,ITA,Europe,Italy,2022-04-18,15712088.0,52253.0,60005.714,161687.0,85.0,134.143,266137.547,885.082,1016.4,2738.718,1.44,2.272,0.94,411.0,6.962,10351.0,175.329,290.0,4.912,4876.0,82.592,209276026.0,105739.0,3532.661,1.785,383331.0,6.471,0.1528,6.5,tests performed,136408248.0,50794221.0,47856665.0,39265439.0,1918.0,21042.0,231.05,86.04,81.06,66.51,356.0,883.0,0.001,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
150,ITA,Europe,Italy,2022-04-19,15730676.0,18588.0,58560.429,161766.0,79.0,129.0,266452.398,314.851,991.92,2740.056,1.338,2.185,0.96,422.0,7.148,10636.0,180.157,275.0,4.658,4910.0,83.168,209450124.0,174098.0,3535.6,2.939,327771.0,5.533,0.1539,6.5,tests performed,136450770.0,50795509.0,47859875.0,39303465.0,42522.0,23147.0,231.13,86.04,81.07,66.57,392.0,889.0,0.002,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
151,ITA,Europe,Italy,2022-04-20,15758002.0,27326.0,50456.143,161893.0,127.0,123.0,266915.257,462.859,854.646,2742.208,2.151,2.083,1.03,413.0,6.996,10620.0,179.886,277.0,4.692,4989.0,84.506,210060724.0,610600.0,3545.907,10.307,355000.0,5.993,0.1574,6.4,tests performed,136496613.0,50796779.0,47863122.0,39344791.0,45843.0,25516.0,231.2,86.04,81.07,66.64,432.0,872.0,0.001,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
152,ITA,Europe,Italy,2022-04-21,15858442.0,100440.0,55863.857,162098.0,205.0,130.143,268616.549,1701.292,946.244,2745.68,3.472,2.204,1.05,415.0,7.029,10646.0,180.326,282.0,4.777,4935.0,83.591,210506904.0,446180.0,3553.439,7.532,356115.0,6.011,0.161,6.2,tests performed,136542618.0,50798002.0,47865733.0,39386962.0,46005.0,26913.0,231.28,86.04,81.08,66.72,456.0,834.0,0.001,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
153,ITA,Europe,Italy,2022-04-22,15934437.0,75995.0,57346.429,162264.0,166.0,132.571,269903.782,1287.233,971.356,2748.492,2.812,2.246,1.05,411.0,6.962,10487.0,177.633,279.0,4.726,4935.0,83.591,210944097.0,437193.0,3560.819,7.38,361788.0,6.107,0.163,6.1,tests performed,136591956.0,50799286.0,47868369.0,39432380.0,49338.0,29314.0,231.36,86.05,81.08,66.79,497.0,851.0,0.001,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
154,ITA,Europe,Italy,2022-04-23,16008181.0,73744.0,58982.714,162466.0,202.0,142.429,271152.887,1249.105,999.072,2751.913,3.422,2.413,1.03,409.0,6.928,10323.0,174.855,283.0,4.794,4862.0,82.354,211365630.0,421533.0,3567.935,7.116,361367.0,6.1,0.1658,6.0,tests performed,136630287.0,50800475.0,47870663.0,39467228.0,38331.0,32067.0,231.43,86.05,81.09,66.85,543.0,906.0,0.002,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
155,ITA,Europe,Italy,2022-04-24,16079209.0,71028.0,59910.571,162609.0,143.0,143.857,272355.988,1203.1,1014.789,2754.335,2.422,2.437,1.0,416.0,7.046,10311.0,174.652,284.0,4.811,4879.0,82.642,211691841.0,326211.0,3573.441,5.507,360222.0,6.081,0.1681,5.9,tests performed,136637229.0,50800700.0,47871069.0,39473540.0,6942.0,32986.0,231.44,86.05,81.09,66.86,559.0,932.0,0.002,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,185829.89,12.26,9.59,3147.66
156,ITA,Europe,Italy,2022-04-25,16136057.0,56848.0,60567.0,162688.0,79.0,143.0,273318.902,962.914,1025.908,2755.674,1.338,2.422,0.96,416.0,7.046,10466.0,177.277,271.0,4.59,4818.0,81.609,211830644.0,138803.0,3575.784,2.343,364945.0,6.16,0.1686,5.9,tests performed,136640697.0,50800771.0,47871227.0,39476779.0,3468.0,33207.0,231.45,86.05,81.09,66.87,562.0,936.0,0.002,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
157,ITA,Europe,Italy,2022-04-26,16161339.0,25282.0,61523.286,162781.0,93.0,145.0,273747.138,428.236,1042.106,2757.249,1.575,2.456,0.94,409.0,6.928,10737.0,181.868,256.0,4.336,4751.0,80.474,212013319.0,182675.0,3578.868,3.084,366171.0,6.181,0.1691,5.9,tests performed,136691585.0,50801959.0,47873688.0,39524018.0,50888.0,34402.0,231.53,86.05,81.09,66.95,583.0,921.0,0.002,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
158,ITA,Europe,Italy,2022-04-27,16191323.0,29984.0,61903.0,162927.0,146.0,147.714,274255.019,507.881,1048.537,2759.722,2.473,2.502,0.95,394.0,6.674,10549.0,178.683,246.0,4.167,4652.0,78.797,212567845.0,554526.0,3588.229,9.361,358160.0,6.046,0.168,6.0,tests performed,136742096.0,50803091.0,47875802.0,39571283.0,50511.0,35069.0,231.62,86.05,81.09,67.03,594.0,902.0,0.002,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
159,ITA,Europe,Italy,2022-04-28,16279754.0,88431.0,60187.429,163113.0,186.0,145.0,275752.898,1497.879,1019.478,2762.872,3.151,2.456,0.95,382.0,6.47,10458.0,177.142,252.0,4.268,4632.0,78.459,213009371.0,441526.0,3595.682,7.453,357495.0,6.035,0.166,6.0,tests performed,136789758.0,50804054.0,47877929.0,39615855.0,47662.0,35306.0,231.7,86.05,81.1,67.1,598.0,865.0,0.001,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
160,ITA,Europe,Italy,2022-04-29,16349788.0,70034.0,59335.857,163244.0,131.0,140.0,276939.162,1186.264,1005.054,2765.091,2.219,2.371,0.93,371.0,6.284,10313.0,174.686,244.0,4.133,4581.0,77.595,213390610.0,381239.0,3602.117,6.435,349502.0,5.9,0.1639,6.1,tests performed,136838632.0,50805286.0,47879840.0,39661589.0,48874.0,35239.0,231.78,86.06,81.1,67.18,597.0,857.0,0.001,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
161,ITA,Europe,Italy,2022-04-30,16409183.0,59395.0,57286.0,163377.0,133.0,130.143,277945.218,1006.056,970.333,2767.344,2.253,2.204,0.91,366.0,6.199,10192.0,172.636,233.0,3.947,4495.0,76.138,213773683.0,383073.0,3608.584,6.466,344008.0,5.807,0.1595,6.3,tests performed,136875689.0,50806472.0,47881463.0,39695838.0,37057.0,35057.0,231.85,86.06,81.1,67.24,594.0,857.0,0.001,36.44,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
162,ITA,Europe,Italy,2022-05-01,16463200.0,54017.0,54855.857,163507.0,130.0,128.286,278860.179,914.961,929.17,2769.546,2.202,2.173,0.89,366.0,6.199,10104.0,171.146,229.0,3.879,4431.0,75.054,214061284.0,287601.0,3613.438,4.855,338492.0,5.714,0.1556,6.4,tests performed,136878139.0,50806539.0,47881546.0,39698138.0,2450.0,34416.0,231.85,86.06,81.1,67.24,583.0,834.0,0.001,22.53,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,186897.39,12.24,9.1,3165.7417
163,ITA,Europe,Italy,2022-05-02,16504791.0,41591.0,52676.286,163612.0,105.0,132.0,279564.664,704.485,892.252,2771.325,1.779,2.236,0.88,368.0,6.233,10162.0,172.128,235.0,3.981,4566.0,77.341,214183728.0,122444.0,3615.505,2.067,336155.0,5.674,0.1541,6.5,tests performed,136913792.0,50807279.0,47882759.0,39731838.0,35653.0,39014.0,231.91,86.06,81.11,67.3,661.0,930.0,0.002,22.53,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
164,ITA,Europe,Italy,2022-05-03,16523859.0,19068.0,51788.571,163736.0,124.0,136.429,279887.645,322.981,877.215,2773.425,2.1,2.311,0.86,366.0,6.199,10061.0,170.417,257.0,4.353,4443.0,75.257,214594775.0,411047.0,3622.444,6.939,368779.0,6.225,0.153,6.5,tests performed,136957798.0,50808108.0,47884084.0,39773691.0,44006.0,38030.0,231.98,86.06,81.11,67.37,644.0,878.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
165,ITA,Europe,Italy,2022-05-04,16586268.0,62409.0,56420.714,163889.0,153.0,137.429,280944.753,1057.108,955.676,2776.017,2.592,2.328,0.83,371.0,6.284,9985.0,169.13,265.0,4.489,4294.0,72.733,214930050.0,335275.0,3628.104,5.66,337458.0,5.696,0.1499,6.7,tests performed,137003738.0,50809063.0,47885540.0,39817221.0,45940.0,37377.0,232.06,86.06,81.11,67.44,633.0,853.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
166,ITA,Europe,Italy,2022-05-05,16633911.0,47643.0,50593.857,164041.0,152.0,132.571,281751.749,806.996,856.979,2778.591,2.575,2.246,0.82,369.0,6.25,9753.0,165.2,251.0,4.252,4175.0,70.718,215257228.0,327178.0,3633.626,5.523,321122.0,5.421,0.1481,6.8,tests performed,137049661.0,50809951.0,47886894.0,39860902.0,45923.0,37129.0,232.14,86.06,81.11,67.52,629.0,842.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
167,ITA,Europe,Italy,2022-05-06,16682626.0,48715.0,47548.286,164179.0,138.0,133.571,282576.903,825.154,805.392,2780.929,2.337,2.262,0.82,363.0,6.149,9527.0,161.372,244.0,4.133,4082.0,69.143,215559634.0,302406.0,3638.731,5.105,309861.0,5.231,0.1465,6.8,tests performed,137094268.0,50810843.0,47888271.0,39903241.0,44607.0,36519.0,232.22,86.07,81.12,67.59,619.0,794.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
168,ITA,Europe,Italy,2022-05-07,16726990.0,44364.0,45401.0,164304.0,125.0,132.429,283328.358,751.455,769.02,2783.046,2.117,2.243,0.83,355.0,6.013,9170.0,155.325,245.0,4.15,4006.0,67.855,215865197.0,305563.0,3643.889,5.158,298788.0,5.044,0.1456,6.9,tests performed,137124493.0,50811743.0,47889338.0,39931499.0,30225.0,35543.0,232.27,86.07,81.12,67.64,602.0,753.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,,,,
169,ITA,Europe,Italy,2022-05-08,16767773.0,40783.0,43510.429,164417.0,113.0,130.0,284019.157,690.799,736.997,2784.96,1.914,2.202,0.84,356.0,6.03,9011.0,152.632,243.0,4.116,3917.0,66.348,216068651.0,203454.0,3647.324,3.434,286767.0,4.841,0.1466,6.8,tests performed,137130295.0,50811999.0,47889610.0,39936773.0,5802.0,36022.0,232.28,86.07,81.12,67.65,610.0,780.0,0.001,22.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472.0,187992.3,12.22,9.48,3184.2876
